233,4,20,0.3709592531
234,4,21,0.8696708013
235,4,22,0.6301171742
236,4,23,0.6358838836
237,4,24,0.9345080443
238,4,25,0.5203890419
239,4,26,0.5718898512
240,4,27,0.2103648963
241,4,28,0.9044179572
242,4,29,0.2885115328
243,4,30,0.6537297489
244,4,31,0.0843939353
245,4,32,0.8941031522
246,4,33,0.8100110688
247,4,34,0.4471919872
248,4,35,0.1064556730
249,4,36,0.3014969602
250,4,37,0.6672923258
251,4,38,0.3072570190
252,4,39,0.9419742180
253,4,40,0.6948481663
254,4,41,0.3785941228
255,4,42,0.2348702680
256,4,43,0.3491957909
257,4,44,0.4335832116
258,4,45,0.7138844780
259,4,46,0.9402770391
260,4,47,0.7555330661
261,4,48,0.3724355418
262,4,49,0.3633154081
263,4,50,0.1878752927
264,4,51,0.7433947953
265,4,52,0.2329862094
266,4,53,0.8179924670
267,4,54,0.3792786789
268,4,55,0.1674942542
269,4,56,0.3383815088
270,4,57,0.9511685302
271,4,58,0.3778591505
272,4,59,0.2427994665
273,4,60,0.2396800630
274,4,61,0.0315888994
275,4,62,0.3271934018
276,4,63,0.1337832157
277,4,64,0.8415999683
278,4,65,0.7743853889
279,4,66,0.2402388887
280,4,67,0.1430969285
281,4,68,0.4416777147
282,4,69,0.5474959076
283,4,70,0.0850711470
284,4,71,0.1365258815
285,5,1,0.9260900305
286,5,2,0.3199414150
287,5,3,0.4857216724
288,5,4,0.3596732426
289,5,5,0.0338258930
290,5,6,0.4259987115
291,5,7,0.1152063087
292,5,8,0.4062614352
293,5,9,0.7893141196
294,5,10,0.3030816014
295,5,11,0.1496562306
296,5,12,0.0223003295
297,5,13,0.1210740688
298,5,14,0.5289349095
299,5,15,0.1897945837
300,5,16,0.4594555777
301,5,17,0.4801034401
302,5,18,0.5676537342
303,5,19,0.7022550441
304,5,20,0.7197835031
305,5,21,0.5992426337
306,5,22,0.0294484459
307,5,23,0.8535667188
308,5,24,0.4408426024
309,5,25,0.8038338348
310,5,26,0.0938056074
311,5,27,0.5839395309
312,5,28,0.2455115500
313,5,29,0.6413015155
314,5,30,0.6690106778
315,5,31,0.3820374315
316,5,32,0.5673915460
317,5,33,0.9889520933
318,5,34,0.8677591039
319,5,35,0.9270647885
320,5,36,0.0227779862
321,5,37,0.2937578154
322,5,38,0.0422710972
323,5,39,0.4290394215
324,5,40,0.0830719355
325,5,41,0.3453526990
326,5,42,0.5786956521
327,5,43,0.1053722650
328,5,44,0.4664267679
329,5,45,0.1076305620
330,5,46,0.2951668487
331,5,47,0.9258823455
332,5,48,0.5877340022
333,5,49,0.8628205829
334,5,50,0.6281373901
335,5,51,0.3075175053
336,5,52,0.4620632166
337,5,53,0.6575858360
338,5,54,0.1610842245
339,5,55,0.9029058190
340,5,56,0.4614196713
341,5,57,0.2548898319
342,5,58,0.4868453504
343,5,59,0.7069312213
344,5,60,0.8961913474
345,5,61,0.1558560282
346,5,62,0.0889686528
347,5,63,0.4635828938
348,5,64,0.1448081215
349,5,65,0.9567277567
350,5,66,0.3906476824
351,5,67,0.1675861082
352,5,68,0.2504855720
353,5,69,0.4329187800
354,5,70,0.5966255297
355,5,71,0.3335575075
356,6,1,0.7782714791
357,6,2,0.1753211822
358,6,3,0.4389297725
359,6,4,0.2446982469
360,6,5,0.2829517443
361,6,6,0.7340966212
362,6,7,0.1705805925
363,6,8,0.8706857464
364,6,9,0.5969172041
365,6,10,0.7987179826
366,6,11,0.1782032517
367,6,12,0.0589804212
368,6,13,0.4563038191
369,6,14,0.3392874761
370,6,15,0.9618862402
371,6,16,0.9177234904
372,6,17,0.5941773085
373,6,18,0.4487315905
374,6,19,0.6246547117
375,6,20,0.4903686559
376,6,21,0.6045876192
377,6,22,0.7136233645
378,6,23,0.9539515497
379,6,24,0.7493957407
380,6,25,0.6703511211
381,6,26,0.3445992325
382,6,27,0.9169818489
383,6,28,0.9208366931
384,6,29,0.7775180126
385,6,30,0.5136073790
386,6,31,0.2543942011
387,6,32,0.5557894916
388,6,33,0.6889285613
389,6,34,0.6933239736
390,6,35,0.8004877386
391,6,36,0.9718803056
392,6,37,0.4274205952
393,6,38,0.9710683310
394,6,39,0.8425660520
395,6,40,0.0243377993
396,6,41,0.7697863141
397,6,42,0.0207693037
398,6,43,0.0833182205
399,6,44,0.2260901332
400,6,45,0.3600567803
401,6,46,0.0452044611
402,6,47,0.1438136236
403,6,48,0.9542340888
404,6,49,0.4939360516
405,6,50,0.7684683353
406,6,51,0.4446027447
407,6,52,0.0985236708
408,6,53,0.4820916997
409,6,54,0.3985542948
410,6,55,0.8479194120
411,6,56,0.1524428208
412,6,57,0.7431535274
413,6,58,0.7649012608
414,6,59,0.0732795140
415,6,60,0.5206715399
416,6,61,0.2785086399
417,6,62,0.3276737151
418,6,63,0.0764610316
419,6,64,0.9674372012
420,6,65,0.0209976891
421,6,66,0.8769487701
422,6,67,0.9393175067
423,6,68,0.4484182843
424,6,69,0.8480171012
425,6,70,0.7818835587
426,6,71,0.4727560836
427,7,1,0.6178034153
428,7,2,0.8026528629
429,7,3,0.5560743045
430,7,4,0.8438935485
431,7,5,0.1627096431
432,7,6,0.6012787656
433,7,7,0.9877071721
434,7,8,0.1169437319
435,7,9,0.0952148172
436,7,10,0.7561755073
437,7,11,0.5615464766
438,7,12,0.1937384885
439,7,13,0.2382672071
440,7,14,0.9601007714
441,7,15,0.0416579004
442,7,16,0.3907100279
443,7,17,0.7032542988
444,7,18,0.8065591613
445,7,19,0.4639895423
446,7,20,0.2239258387
447,7,21,0.0850678016
448,7,22,0.7916632574
449,7,23,0.3003868703
450,7,24,0.0525050028
451,7,25,0.8126609465
452,7,26,0.1773356404
453,7,27,0.9918225100
454,7,28,0.2610792308
455,7,29,0.0253527421
456,7,30,0.7737060688
457,7,31,0.7338353149
458,7,32,0.6431561573
459,7,33,0.5763589316
460,7,34,0.2899096194
461,7,35,0.4870497063
462,7,36,0.7390685747
463,7,37,0.8911883850
464,7,38,0.4747568783
465,7,39,0.8560123066
466,7,40,0.9864032022
467,7,41,0.2309323861
468,7,42,0.4175587837
469,7,43,0.1801416907
470,7,44,0.4691995932
471,7,45,0.3776595551
472,7,46,0.2217995911
473,7,47,0.8599096215
474,7,48,0.0809138543
475,7,49,0.0283587528
476,7,50,0.3238991639
477,7,51,0.3048396930
478,7,52,0.1134265545
479,7,53,0.1155624213
480,7,54,0.6052265638
481,7,55,0.1659315573
482,7,56,0.9282233682
483,7,57,0.7825622042
484,7,58,0.1577540673
485,7,59,0.1893025991
486,7,60,0.8079149462
487,7,61,0.9314601365
488,7,62,0.9231379139
489,7,63,0.4510711040
490,7,64,0.5078190682
491,7,65,0.2130475333
492,7,66,0.9381208103
493,7,67,0.2468876434
494,7,68,0.1042359183
495,7,69,0.4128776887
496,7,70,0.1028999500
497,7,71,0.0906391209
498,8,1,0.6438100748
499,8,2,0.5204587337
500,8,3,0.2707808116
501,8,4,0.1130096684
502,8,5,0.8981182892
503,8,6,0.4925804031
504,8,7,0.9729192900
505,8,8,0.9790321435
506,8,9,0.5209391559
507,8,10,0.2968184538
508,8,11,0.2838718365
509,8,12,0.6343657104
510,8,13,0.4123808751
511,8,14,0.8890984003
512,8,15,0.8002972677
513,8,16,0.3406042433
514,8,17,0.6716606049
515,8,18,0.9580513355
516,8,19,0.5299068429
517,8,20,0.4795755511
518,8,21,0.8895114721
519,8,22,0.4530447568
520,8,23,0.9306466551
521,8,24,0.3973305402
522,8,25,0.6660922905
523,8,26,0.8687674655
524,8,27,0.6442181836
525,8,28,0.7703282088
526,8,29,0.2816451546
527,8,30,0.7471181341
528,8,31,0.8609673297
529,8,32,0.9254552294
530,8,33,0.2675768677
531,8,34,0.1317481417
532,8,35,0.0384648978
533,8,36,0.1656951569
534,8,37,0.6243285448
535,8,38,0.0113841877
536,8,39,0.1447273004
537,8,40,0.1452677008
538,8,41,0.3082026416
539,8,42,0.4285991373
540,8,43,0.7796334112
541,8,44,0.7205835171
542,8,45,0.3176975376
543,8,46,0.5799306789
544,8,47,0.0611877604
545,8,48,0.9893581425
546,8,49,0.5379820145
547,8,50,0.5910946033
548,8,51,0.4689336941
549,8,52,0.4274934866
550,8,53,0.0441393605
551,8,54,0.3995803492
552,8,55,0.8248240273
553,8,56,0.7102316511
554,8,57,0.2683478151
555,8,58,0.4690422108
556,8,59,0.4805598599
557,8,60,0.5499929697
558,8,61,0.2161603449
559,8,62,0.3415271901
560,8,63,0.4754481991
561,8,64,0.4837372131
562,8,65,0.4732753318
563,8,66,0.5139130973
564,8,67,0.6494323700
565,8,68,0.0976038766
566,8,69,0.5252972851
567,8,70,0.7941596708
568,8,71,0.2428715774
569,9,1,0.8334999271
570,9,2,0.2227588082
571,9,3,0.0225049886
572,9,4,0.5540834442
573,9,5,0.5404563458
574,9,6,0.6024356675
575,9,7,0.6152712046
576,9,8,0.5298144887
577,9,9,0.1404176825
578,9,10,0.2063658084
579,9,11,0.9987481828
580,9,12,0.5679111690
581,9,13,0.2505051689
582,9,14,0.3983285320
583,9,15,0.3927351963
584,9,16,0.9607368200
585,9,17,0.6666763471
586,9,18,0.8617774076
587,9,19,0.4412966799
588,9,20,0.2166693169
589,9,21,0.0779377525
590,9,22,0.7828238700
591,9,23,0.6921175164
592,9,24,0.5616749655
593,9,25,0.2560992017
594,9,26,0.2060306137
595,9,27,0.2111073360
596,9,28,0.3537030783
597,9,29,0.7313278988
598,9,30,0.0052670068
599,9,31,0.5965746557
600,9,32,0.5648278259
601,9,33,0.2280258150
602,9,34,0.6190796443
603,9,35,0.1189112701
604,9,36,0.7684821608
605,9,37,0.2215153123
606,9,38,0.7341824751
607,9,39,0.2982966495
608,9,40,0.3619329948
609,9,41,0.9405482835
610,9,42,0.2970448323
611,9,43,0.9298441638
612,9,44,0.1910534524
613,9,45,0.6953733647
614,9,46,0.3225793606
615,9,47,0.1517902724
616,9,48,0.3620497119
617,9,49,0.1843567681
618,9,50,0.5930869523
619,9,51,0.5787190292
620,9,52,0.2622945206
621,9,53,0.3759108228
622,9,54,0.2708365456
623,9,55,0.8239694866
624,9,56,0.6320100245
625,9,57,0.4768671594
626,9,58,0.0350768226
627,9,59,0.9857131033
628,9,60,0.2081950582
629,9,61,0.0403438294
630,9,62,0.5822877591
631,9,63,0.7730228845
632,9,64,0.2683696444
633,9,65,0.2013674038
634,9,66,0.8919341546
635,9,67,0.0368518052
636,9,68,0.4228827162
637,9,69,0.6261166297
638,9,70,0.3351484551
639,9,71,0.7848157110
640,10,1,0.5666649132
641,10,2,0.6321932874
642,10,3,0.7146598748
643,10,4,0.7577183656
644,10,5,0.3275666521
645,10,6,0.0372392354
646,10,7,0.9095086381
647,10,8,0.6896163644
648,10,9,0.2215960035
649,10,10,0.5025955909
650,10,11,0.2683353936
651,10,12,0.4838905246
652,10,13,0.8785064137
653,10,14,0.5391719393
654,10,15,0.3078600112
655,10,16,0.5105164382
656,10,17,0.0160390986
657,10,18,0.3429368339
658,10,19,0.4962295415
659,10,20,0.2242341568
660,10,21,0.3832806633
661,10,22,0.0785173010
662,10,23,0.9972570413
663,10,24,0.6516503077
664,10,25,0.2798847049
665,10,26,0.8891911963
666,10,27,0.6885021129
667,10,28,0.7027674210
668,10,29,0.5153078260
669,10,30,0.0236505680
670,10,31,0.4875831320
671,10,32,0.0819727397
672,10,33,0.6558438558
673,10,34,0.2022430068
674,10,35,0.8396911053
675,10,36,0.9834105079
676,10,37,0.2394822426
677,10,38,0.7491997438
678,10,39,0.6730268723
679,10,40,0.4610782461
680,10,41,0.2517953347
681,10,42,0.9413622660
682,10,43,0.9449687707
683,10,44,0.1303017484
684,10,45,0.4805342052
685,10,46,0.2528287820
686,10,47,0.6408181866
687,10,48,0.4965733038
688,10,49,0.5957656158
689,10,50,0.1370477285
690,10,51,0.7208074611
691,10,52,0.9790462791
692,10,53,0.2155650295
693,10,54,0.7180645023
694,10,55,0.6306965868
695,10,56,0.4954497344
696,10,57,0.6072556986
697,10,58,0.3191987001
698,10,59,0.1982171554
699,10,60,0.1225635251
700,10,61,0.3428492681
701,10,62,0.6858002874
702,10,63,0.2045362648
703,10,64,0.9986931239
704,10,65,0.8880432942
705,10,66,0.0442273701
706,10,67,0.9821036323
707,10,68,0.1275255368
708,10,69,0.7934271139
709,10,70,0.6551305046
710,10,71,0.5886037834
711,11,1,0.0452224487
712,11,2,0.5964927711
713,11,3,0.5335725541
714,11,4,0.1755241971
715,11,5,0.0770269763
716,11,6,0.7864013365
717,11,7,0.8163423841
718,11,8,0.5736002806
719,11,9,0.3821669524
720,11,10,0.9533901126
721,11,11,0.2944077416
722,11,12,0.3612132319
723,11,13,0.1689551421
724,11,14,0.0124722440
725,11,15,0.9919098187
726,11,16,0.6644048765
727,11,17,0.6197279431
728,11,18,0.3111085189
729,11,19,0.8626220319
730,11,20,0.7422914682
731,11,21,0.6539577874
732,11,22,0.5484223193
733,11,23,0.9468277330
734,11,24,0.6526509114
735,11,25,0.4364656135
736,11,26,0.9910551030
737,11,27,0.6347545437
738,11,28,0.5639911508
739,11,29,0.7844822174
740,11,30,0.2898850488
741,11,31,0.1525949342
742,11,32,0.8297046660
743,11,33,0.8863778198
744,11,34,0.6861674883
745,11,35,0.0052288636
746,11,36,0.9634047961
747,11,37,0.4725688249
748,11,38,0.8215712477
749,11,39,0.5370050767
750,11,40,0.8547357777
751,11,41,0.7749613603
752,11,42,0.8314128183
753,11,43,0.2159490096
754,11,44,0.9439165024
755,11,45,0.8438850627
756,11,46,0.2078588284
757,11,47,0.6083213789
758,11,48,0.4636130058
759,11,49,0.5189673477
760,11,50,0.4709434109
761,11,51,0.2059044740
762,11,52,0.1729251351
763,11,53,0.0193657302
764,11,54,0.1527322070
765,11,55,0.8255760465
766,11,56,0.4558313438
767,11,57,0.1437873100
768,11,58,0.4603305906
769,11,59,0.0198224946
770,11,60,0.9282695274
771,11,61,0.7502156394
772,11,62,0.1724174288
773,11,63,0.7579741939
774,11,64,0.6365934592
775,11,65,0.8585849176
776,11,66,0.7632030575
777,11,67,0.5999982553
778,11,68,0.3311537425
779,11,69,0.5847743051
780,11,70,0.1370033324
781,11,71,0.1858895202
782,12,1,0.3597356654
783,12,2,0.9684161507
784,12,3,0.4018385299
785,12,4,0.3036521678
786,12,5,0.8123012134
787,12,6,0.6096973587
788,12,7,0.9119735467
789,12,8,0.2759142192
790,12,9,0.1286647064
791,12,10,0.3829169576
792,12,11,0.4818186932
793,12,12,0.3015898415
794,12,13,0.4022826878
795,12,14,0.6345509002
796,12,15,0.1271658880
797,12,16,0.8581140316
798,12,17,0.7783382107
799,12,18,0.5874964786
800,12,19,0.8779365267
801,12,20,0.7066077380
802,12,21,0.3377121179
803,12,22,0.0503539555
804,12,23,0.4645819319
805,12,24,0.9743055771
806,12,25,0.9089388731
807,12,26,0.2277849894
808,12,27,0.5743038328
809,12,28,0.2400926161
810,12,29,0.8125592945
811,12,30,0.7113071652
812,12,31,0.4259821363
813,12,32,0.1722949599
814,12,33,0.6797233159
815,12,34,0.8278206666
816,12,35,0.4759471277
817,12,36,0.4920245297
818,12,37,0.4375180253
819,12,38,0.3879206744
820,12,39,0.7679387489
821,12,40,0.5661827317
822,12,41,0.7708376320
823,12,42,0.2497574426
824,12,43,0.8677725731
825,12,44,0.1731203198
826,12,45,0.8843083428
827,12,46,0.9949384611
828,12,47,0.0312343519
829,12,48,0.6626465535
830,12,49,0.5824349402
831,12,50,0.9091708786
832,12,51,0.3692542920
833,12,52,0.9201470581
834,12,53,0.9595248341
835,12,54,0.8338362239
836,12,55,0.8944526357
837,12,56,0.8684637076
838,12,57,0.0616212138
839,12,58,0.4687564685
840,12,59,0.1085563237
841,12,60,0.8741805083
842,12,61,0.1800636337
843,12,62,0.5345384600
844,12,63,0.0464754687
845,12,64,0.8597869496
846,12,65,0.3623591266
847,12,66,0.5224225963
848,12,67,0.3518114793
849,12,68,0.7998771518
850,12,69,0.9103432712
851,12,70,0.1197502287
852,12,71,0.3660598835
885,13,33,0.9754819837
924,14,1,0.0400283672
925,14,2,0.8028702964
926,14,3,0.1262995764
927,14,4,0.5445799548
928,14,5,0.3539008074
929,14,6,0.5513532213
930,14,7,0.6718265386
931,14,8,0.0861056163
932,14,9,0.0709688868
933,14,10,0.5303244423
934,14,11,0.8736652317
935,14,12,0.8652102072
936,14,13,0.6546121254
937,14,14,0.7630551225
938,14,15,0.7938641319
939,14,16,0.4070487153
940,14,17,0.2766978848
941,14,18,0.2087421408
942,14,19,0.5875113639
943,14,20,0.3249367904
944,14,21,0.2295944621
945,14,22,0.5620599552
946,14,23,0.5889527425
947,14,24,0.2259287671
948,14,25,0.5645269454
949,14,26,0.9230469647
950,14,27,0.4515610710
951,14,28,0.8236832535
952,14,29,0.2127550323
953,14,30,0.8229539408
954,14,31,0.1507347370
955,14,32,0.2527833995
956,14,33,0.6258242377
957,14,34,0.2770343134
958,14,35,0.7973633548
959,14,36,0.9797250452
960,14,37,0.8283875347
961,14,38,0.4691898935
962,14,39,0.0658306614
963,14,40,0.8993564220
964,14,41,0.9995143358
965,14,42,0.9394958932
966,14,43,0.7645666292
967,14,44,0.6541264616
968,14,45,0.7025510157
969,14,46,0.5584307616
970,14,47,0.0611751769
971,14,48,0.9792489004
972,14,49,0.7671729024
973,14,50,0.6486865412
974,14,51,0.3041856913
975,14,52,0.9967673644
976,14,53,0.2107464965
977,14,54,0.8931384338
978,14,55,0.2226961316
979,14,56,0.7752734418
980,14,57,0.8161853990
981,14,58,0.6742572025
982,14,59,0.5989566953
983,14,60,0.0289404313
984,14,61,0.4972111438
985,14,62,0.7496914328
986,14,63,0.2817238313
987,14,64,0.1230353815
988,14,65,0.0267257462
989,14,66,0.0790871861
990,14,67,0.1027604267
991,14,68,0.8551132814
992,14,69,0.5482770796
993,14,70,0.1685910881
994,14,71,0.7544697034
995,15,1,0.5477914158
996,15,2,0.1080869813
997,15,3,0.5190363326
998,15,4,0.2019178774
999,15,5,0.8106379970
1000,15,6,0.0774670942
1001,15,7,0.2630930543
1002,15,8,0.7898868974
1003,15,9,0.8446399965
1004,15,10,0.9117795955
1005,15,11,0.0940725887
1006,15,12,0.8414073610
1007,15,13,0.1225260920
1008,15,14,0.9872110230
1009,15,15,0.0641034930
1010,15,16,0.8977995343
1011,15,17,0.8033964220
1012,15,18,0.7383606955
1013,15,19,0.4967562295
1014,15,20,0.8323368533
1015,15,21,0.2355718394
1016,15,22,0.2464476624
1017,15,23,0.1140606846
1018,15,24,0.3586072209
1019,15,25,0.2731734090
1020,15,26,0.1931478707
1021,15,27,0.4613676476
1022,15,28,0.1282866905
1023,15,29,0.7414249508
1024,15,30,0.6299587358
1025,15,31,0.8827563939
1026,15,32,0.2892163666
1027,15,33,0.7380457171
1028,15,34,0.4017927265
1029,15,35,0.4911342440
1030,15,36,0.5486837141
1031,15,37,0.4792598211
1032,15,38,0.7542272983
1033,15,39,0.3385706120
1034,15,40,0.3238998177
1035,15,41,0.6660068943
1036,15,42,0.4326432007
1037,15,43,0.1653071791
1038,15,44,0.7885329863
1039,15,45,0.4198542237
1040,15,46,0.2294106721
1041,15,47,0.6863325206
1042,15,48,0.2232506457
1043,15,49,0.9677713676
1044,15,50,0.1830887506
1045,15,51,0.0555874994
1046,15,52,0.2033432075
1047,15,53,0.4295364129
1048,15,54,0.1696481840
1049,15,55,0.5619504284
1050,15,56,0.7027098220
1051,15,57,0.3627960552
1052,15,58,0.0233180765
1053,15,59,0.8309965124
1054,15,60,0.1042210059
1055,15,61,0.6532768123
1056,15,62,0.7137529063
1057,15,63,0.3934373725
1058,15,64,0.3913225299
1059,15,65,0.1155456332
1060,15,66,0.8845716165
1061,15,67,0.9400062440
1062,15,68,0.5948054544
1063,15,69,0.6387989148
1064,15,70,0.2785768560
1065,15,71,0.9187052720
1066,16,1,0.3048058092
1067,16,2,0.7112200572
1068,16,3,0.0840124511
1069,16,4,0.0933387959
1070,16,5,0.1310742809
1071,16,6,0.3134231232
1072,16,7,0.7796713165
1073,16,8,0.3543249271
1074,16,9,0.2811944913
1075,16,10,0.9627600671
1076,16,11,0.4099124265
1077,16,12,0.4845376988
1078,16,13,0.3922964805
1079,16,14,0.5795606105
1080,16,15,0.0464881272
1081,16,16,0.0950063025
1082,16,17,0.9423566656
1083,16,18,0.0698062037
1084,16,19,0.9260028154
1085,16,20,0.0465776715
1086,16,21,0.7230830165
1087,16,22,0.6397557217
1088,16,23,0.4400150441
1089,16,24,0.1144055463
1090,16,25,0.7553013549
1091,16,26,0.3245866606
1092,16,27,0.0544117903
1093,16,28,0.3501068093
1094,16,29,0.9633855759
1095,16,30,0.3329886468
1096,16,31,0.2688120818
1097,16,32,0.2681913851
1098,16,33,0.0442087040
1099,16,34,0.3528245329
1100,16,35,0.3615301810
1101,16,36,0.1752829850
1102,16,37,0.6662476566
1103,16,38,0.1412014980
1104,16,39,0.5296079121
1105,16,40,0.9474421479
1106,16,41,0.1039615651
1107,16,42,0.9395203386
1108,16,43,0.4319798467
1109,16,44,0.4962580455
1110,16,45,0.5190809495
1111,16,46,0.4784679739
1112,16,47,0.5912643485
1113,16,48,0.4614376151
1114,16,49,0.5482741781
1115,16,50,0.5172671638
1116,16,51,0.5080152871
1117,16,52,0.2713571945
1118,16,53,0.1570228855
1119,16,54,0.9480303312
1120,16,55,0.3857627409
1121,16,56,0.9123242409
1122,16,57,0.2726169922
1123,16,58,0.4401745312
1124,16,59,0.2624310502
1125,16,60,0.2360025682
1126,16,61,0.7731631780
1127,16,62,0.5312431320
1128,16,63,0.5041939532
1129,16,64,0.8173718820
1130,16,65,0.8840676653
1131,16,66,0.8657241347
1132,16,67,0.9926548675
1133,16,68,0.5503153219
1134,16,69,0.0069256327
1135,16,70,0.5222627795
1136,16,71,0.4977574698
